,Text,Aspect Term,Sentiment,Polarity
3682,भुलेर नगर्नु निमुखा जन्ता लाई असर पर्ने काम ।,भुलेर नगर्नु,FEEDBACK,0
3683,बिप्लप सङ मिल्न जाउ र यिन लाई जेल हाल हो suddo नत्र बेतुक बोल्दै नहिन ।,मिल्न जाउ,FEEDBACK,0
3684,"अब तपाई पनी सडक मा आएर भ्रष्टाचार , हिंसा , हत्या र अराजकता को बिरोध गर्नु पर्ने समय आयो ।",गर्नु पर्ने,FEEDBACK,0
3685,नारायण सर हजुर जस्तो मान्छे नेपाल का लागि नेपाली अभियान मा आउनुपर्यो ।,आउनुपर्यो,FEEDBACK,0
3686,संघीयता र धर्म निरपेक्ष खारेजी हुनु पर्छ देस बचाउने हो भने राज सस्था फर्काउनु अति आबस्यक छ ।,खारेजी हुनु पर्छ,FEEDBACK,1
3687,कुरा सही हाे प्र म भएर काम गरेर देखाउनु पर्याे नारायण मान ज्यू ।,देखाउनु पर्याे,FEEDBACK,0
3688,तसर्थ आफ्नो चरित्र मा दाग लाग्ने काम गर्नु हुँदैन ।,गर्नु हुँदैन,FEEDBACK,0
3689,नारायण मान ज्यु नमस्कार तताउनै पर्छ जनता लाइ ।,तताउनै पर्छ,FEEDBACK,0
3690,तेरी मा सुड्डो अन्तरवार्ता दिन आए पछि आलोचना मात्रै गरेर हुदैन विकल्प र समाधान को उपाय खोइ दिन सके को अन्तरवार्ता भने को तार्किक निचोड दिन सक्ने हुनुपर्छ ।,सक्ने हुनुपर्छ,FEEDBACK,0
3691,यो ब्याबस्था ले हाम्रो नराम्रो पोल खोलिन लाग्यो भनेर हो राजा आउनु पर्ने र धर्म निरपेक्ष खारेज हुनु पर्ने ।,आउनु पर्ने,FEEDBACK,0
3692,यो ब्याबस्था ले हाम्रो नराम्रो पोल खोलिन लाग्यो भनेर हो राजा आउनु पर्ने र धर्म निरपेक्ष खारेज हुनु पर्ने ।,हुनु पर्ने,FEEDBACK,0
3693,तपाइँ हरु जे पायो तेहि हेडिङ नराख्नुस !,हेडिङ नराख्नुस,FEEDBACK,0
3694,Views को खेती नगरौं !,खेती नगरौं,FEEDBACK,0
3695,आजभोलि जस्तो छ जिबन भर उस्तै रहनु होल ।,रहनु होल,FEEDBACK,0
3696,अरु जसरी नबद्लिनु होला ।,नबद्लिनु होला,FEEDBACK,0
3697,रबि दाजी जस्तै बन्नु है सबै पत्रकार हरु ।,बन्नु है,FEEDBACK,0
3698,समचार बनाउदा यो हेडलाईन बिगारेर view बडाउने काम नगर्नु होला plzz plzz plzz plzz ... . ।,नगर्नु होला,FEEDBACK,0
3699,डिस लाइक गर्ने सबै लाइ देश निकाला गर्नु पर्छ ।,निकाला गर्नु पर्छ,FEEDBACK,1
